Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1988","1988","ha","6301","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1989","1989","ha","6720","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1990","1990","ha","7571","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1991","1991","ha","7618","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1992","1992","ha","23158","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1993","1993","ha","29331","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1994","1994","ha","24130","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1995","1995","ha","25276","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1996","1996","ha","24855","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1997","1997","ha","23590","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1998","1998","ha","22560","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1999","1999","ha","26899","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2000","2000","ha","27231","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2001","2001","ha","27370","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2002","2002","ha","26070","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2003","2003","ha","25584","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2004","2004","ha","25685","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2005","2005","ha","25450","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2006","2006","ha","25100","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2007","2007","ha","24140","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2008","2008","ha","23883","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2009","2009","ha","21569","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2010","2010","ha","21088","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2011","2011","ha","20956","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2012","2012","ha","21145","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2013","2013","ha","24857","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2014","2014","ha","25777","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2015","2015","ha","28365","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2016","2016","ha","29353","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2017","2017","ha","28884","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2018","2018","ha","28799","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2019","2019","ha","28631","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1961","1961","hg/ha","71429","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1962","1962","hg/ha","119048","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1963","1963","hg/ha","119048","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1964","1964","hg/ha","166667","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1965","1965","hg/ha","141982","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1966","1966","hg/ha","122167","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1967","1967","hg/ha","119048","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1968","1968","hg/ha","95238","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1969","1969","hg/ha","95238","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1970","1970","hg/ha","47619","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1971","1971","hg/ha","88095","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1972","1972","hg/ha","83333","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1973","1973","hg/ha","63492","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1974","1974","hg/ha","66667","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1975","1975","hg/ha","48214","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1976","1976","hg/ha","52031","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1977","1977","hg/ha","48109","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1978","1978","hg/ha","82085","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1979","1979","hg/ha","83730","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1980","1980","hg/ha","58539","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1981","1981","hg/ha","95082","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1982","1982","hg/ha","92000","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1983","1983","hg/ha","31325","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1984","1984","hg/ha","91837","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1985","1985","hg/ha","98639","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1986","1986","hg/ha","80952","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1987","1987","hg/ha","67100","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1988","1988","hg/ha","69830","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1989","1989","hg/ha","66964","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1990","1990","hg/ha","81520","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1991","1991","hg/ha","85067","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1992","1992","hg/ha","112616","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1993","1993","hg/ha","120797","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1994","1994","hg/ha","129513","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1995","1995","hg/ha","173174","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1996","1996","hg/ha","165891","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1997","1997","hg/ha","170969","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1998","1998","hg/ha","172190","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","1999","1999","hg/ha","154521","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2000","2000","hg/ha","171962","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2001","2001","hg/ha","173032","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2002","2002","hg/ha","201361","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2003","2003","hg/ha","208474","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2004","2004","hg/ha","212647","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2005","2005","hg/ha","227210","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2006","2006","hg/ha","227223","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2007","2007","hg/ha","231128","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2008","2008","hg/ha","230600","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2009","2009","hg/ha","235909","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2010","2010","hg/ha","233839","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2011","2011","hg/ha","217511","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2012","2012","hg/ha","255965","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2013","2013","hg/ha","253294","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2014","2014","hg/ha","241931","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2015","2015","hg/ha","245291","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2016","2016","hg/ha","257161","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2017","2017","hg/ha","247982","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2018","2018","hg/ha","248671","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","515","Apples","2019","2019","hg/ha","253849","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","515","Apples","1961","1961","tonnes","3000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","515","Apples","1962","1962","tonnes","5000","","Official data"
